rho,s,D,tel_strictly_decreasing,exp_strictly_decreasing,C,c1,c2,C_lower_bound_ok,C_upper_bound_ok,kappa_tel,kappa_exp,identity_lhs,identity_rhs,relative_identity_error,tel_consecutive_diff_max_abs_error,exp_consecutive_diff_max_abs_error
0.2,0.1,43,True,True,0.7346938775510203,0.588739667327231,1.9685294810171248,True,True,1.856111636271267e+71,1.1111111111111087e+42,1.670500472644144e+29,1.67050047264415e+29,3.580569627516404e-15,2.6469779601696886e-23,2.7755575615628914e-17
0.2,0.1,44,True,True,0.7346938775510203,0.588739667327231,1.9685294810171248,True,True,9.280558181356334e+72,1.1111111111111084e+43,8.352502363220721e+29,8.352502363220749e+29,3.3699478847213213e-15,2.6469779601696886e-23,2.7755575615628914e-17
0.2,0.1,45,True,True,0.7346938775510203,0.588739667327231,1.9685294810171248,True,True,4.640279090678166e+74,1.1111111111111085e+44,4.176251181610359e+30,4.176251181610374e+30,3.5047458001101747e-15,2.6469779601696886e-23,2.7755575615628914e-17
0.2,0.1,46,True,True,0.7346938775510203,0.588739667327231,1.9685294810171248,True,True,2.3201395453390826e+76,1.1111111111111085e+45,2.088125590805179e+31,2.0881255908051873e+31,3.882179963198962e-15,2.6469779601696886e-23,2.7755575615628914e-17
0.2,0.1,47,True,True,0.7346938775510203,0.588739667327231,1.9685294810171248,True,True,1.160069772669541e+78,1.1111111111111083e+46,1.0440627954025894e+32,1.0440627954025934e+32,3.795909297350097e-15,2.6469779601696886e-23,2.7755575615628914e-17
0.2,0.1,48,True,True,0.7346938775510203,0.588739667327231,1.9685294810171248,True,True,5.800348863347704e+79,1.111111111111108e+47,5.220313977012948e+32,5.220313977012967e+32,3.588859699312819e-15,2.6469779601696886e-23,2.7755575615628914e-17
0.2,0.1,49,True,True,0.7346938775510203,0.588739667327231,1.9685294810171248,True,True,2.9001744316738515e+81,1.1111111111111081e+48,2.6101569885064737e+33,2.610156988506483e+33,3.5336464731695457e-15,2.6469779601696886e-23,2.7755575615628914e-17
0.2,0.2,2,True,True,0.72120392628481,0.47428009097131657,1.634299176182061,True,True,20.999999999999996,5.823595583617749,3.6060196314240494,3.60601963142405,1.2315218862929145e-16,0.0,0.0
0.2,0.2,3,True,True,0.6770770111638867,0.47428009097131657,1.634299176182061,True,True,520.9999999999999,30.779364321019116,16.926925279097166,16.926925279097166,0.0,1.1102230246251565e-16,2.220446049250313e-16
0.2,0.2,4,True,True,0.6687292366422457,0.47428009097131657,1.634299176182061,True,True,13020.999999999995,155.77006999579922,83.59115458028069,83.5911545802807,1.7000428797228707e-16,6.938893903907228e-18,6.938893903907228e-18
0.2,0.2,5,True,True,0.6670784044915403,0.47428009097131657,1.634299176182061,True,True,325520.9999999997,780.768192304155,416.92400280721245,416.9240028072126,4.090200022887095e-16,1.1102230246251565e-16,1.3877787807814457e-17
0.2,0.2,6,True,True,0.6667489832161996,0.47428009097131657,1.634299176182061,True,True,8138020.999999993,3905.7678160051637,2083.5905725506223,2083.590572550623,4.3650355965067173e-16,6.938893903907228e-18,2.7755575615628914e-17
0.2,0.2,7,True,True,0.6666831287362082,0.47428009097131657,1.634299176182061,True,True,203450520.99999976,19530.76774071487,10416.923886503246,10416.92388650325,3.4923734172669555e-16,1.1102230246251565e-16,0.0
0.2,0.2,8,True,True,0.6666699590309624,0.47428009097131657,1.634299176182061,True,True,5086263020.999993,97655.76772565558,52083.590549293884,52083.59054929391,5.587907851550426e-16,6.938893903907228e-18,2.220446049250313e-16
0.2,0.2,9,True,True,0.6666673251375413,0.47428009097131657,1.634299176182061,True,True,127156575520.99982,488280.76772264356,260416.92388185178,260416.92388185198,7.823101899842897e-16,1.1102230246251565e-16,2.7755575615628914e-17
0.2,0.2,10,True,True,0.6666667983607624,0.47428009097131657,1.634299176182061,True,True,3178914388020.9946,2441405.76772204,1302083.5905483624,1302083.5905483633,7.152555960122795e-16,2.168404344971009e-19,2.7755575615628914e-17
0.2,0.2,11,True,True,0.6666666930054825,0.47428009097131657,1.634299176182061,True,True,79472859700520.86,12207030.767721916,6510416.923881657,6510416.923881662,7.152557090462052e-16,2.168404344971009e-19,2.7755575615628914e-17
0.2,0.2,12,True,True,0.6666666719344299,0.47428009097131657,1.634299176182061,True,True,1986821492513017.0,61035155.76772186,32552083.59054828,32552083.590548314,1.0299682535803073e-15,6.776263578034403e-21,2.7755575615628914e-17
0.2,0.2,13,True,True,0.6666666677202194,0.47428009097131657,1.634299176182061,True,True,4.9670537312825416e+16,305175780.7677217,162760416.9238814,162760416.9238816,1.0986328107637993e-15,1.1102230246251565e-16,2.7755575615628914e-17
0.2,0.2,14,True,True,0.6666666668773773,0.47428009097131657,1.634299176182061,True,True,1.2417634328206351e+18,1525878905.767721,813802083.590547,813802083.5905478,1.0253906246759097e-15,1.1102230246251565e-16,1.3877787807814457e-17
0.2,0.2,15,True,True,0.6666666667088088,0.47428009097131657,1.634299176182061,True,True,3.104408582051587e+19,7629394530.767716,4069010416.923874,4069010416.9238787,1.171874999925923e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,16,True,True,0.6666666666750951,0.47428009097131657,1.634299176182061,True,True,7.761021455128967e+20,38146972655.76769,20345052083.59051,20345052083.59053,9.374999999881483e-16,1.1102230246251565e-16,2.220446049250313e-16
0.2,0.2,17,True,True,0.6666666666683525,0.47428009097131657,1.634299176182061,True,True,1.940255363782241e+22,190734863280.76755,101725260416.92368,101725260416.92383,1.499999999996208e-15,1.1102230246251565e-16,2.220446049250313e-16
0.2,0.2,18,True,True,0.666666666667004,0.47428009097131657,1.634299176182061,True,True,4.850638409455602e+23,953674316405.7668,508626302083.58936,508626302083.5902,1.6799999999991515e-15,1.1102230246251565e-16,2.220446049250313e-16
0.2,0.2,19,True,True,0.6666666666667341,0.47428009097131657,1.634299176182061,True,True,1.2126596023639003e+25,4768371582030.763,2543131510416.918,2543131510416.9214,1.3439999999998654e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,20,True,True,0.6666666666666802,0.47428009097131657,1.634299176182061,True,True,3.03164900590975e+26,23841857910155.742,12715657552083.559,12715657552083.578,1.5359999999999705e-15,1.1102230246251565e-16,5.551115123125783e-17
0.2,0.2,21,True,True,0.6666666666666695,0.47428009097131657,1.634299176182061,True,True,7.579122514774375e+27,119209289550780.61,63578287760416.78,63578287760416.87,1.3516799999999958e-15,1.1102230246251565e-16,2.220446049250313e-16
0.2,0.2,22,True,True,0.6666666666666673,0.47428009097131657,1.634299176182061,True,True,1.894780628693593e+29,596046447753905.1,317891438802082.7,317891438802083.25,1.7694720000000004e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,23,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,4.7369515717339814e+30,2980232238769527.5,1589457194010412.0,1589457194010415.0,1.887436800000002e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,24,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,1.1842378929334953e+32,1.4901161193847636e+16,7947285970052060.0,7947285970052076.0,2.013265920000002e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,25,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,2.9605947323337375e+33,7.450580596923818e+16,3.9736429850260296e+16,3.9736429850260376e+16,2.013265920000002e-15,1.1102230246251565e-16,1.734723475976807e-18
0.2,0.2,26,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,7.401486830834342e+34,3.7252902984619085e+17,1.9868214925130144e+17,1.9868214925130186e+17,2.0937965568000024e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,27,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,1.8503717077085853e+36,1.8626451492309542e+18,9.934107462565071e+17,9.934107462565092e+17,2.0615843020800024e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,28,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,4.625929269271462e+37,9.31322574615477e+18,4.967053731282534e+18,4.967053731282546e+18,2.267742732288003e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,29,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,1.1564823173178653e+39,4.656612873077385e+19,2.483526865641267e+19,2.483526865641273e+19,2.308974418329603e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,30,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,2.8912057932946625e+40,2.3283064365386924e+20,1.2417634328206333e+20,1.2417634328206362e+20,2.3749451159961635e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,31,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,7.228014483236655e+41,1.1641532182693461e+21,6.208817164103165e+20,6.208817164103182e+20,2.7443810229288998e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,32,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,1.8070036208091633e+43,5.820766091346732e+21,3.104408582051581e+21,3.1044085820515906e+21,3.039929748475089e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,33,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,4.517509052022908e+44,2.9103830456733648e+22,1.5522042910257912e+22,1.5522042910257952e+22,2.5670517876011866e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,34,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,1.1293772630057267e+46,1.4551915228366826e+23,7.761021455128953e+22,7.761021455128977e+22,3.0264189495929775e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,35,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,2.8234431575143163e+47,7.275957614183412e+23,3.8805107275644764e+23,3.880510727564488e+23,2.939949836747464e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,36,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,7.05860789378579e+48,3.6379788070917056e+24,1.940255363782238e+24,1.940255363782244e+24,3.0437127721620806e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,37,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,1.764651973446447e+50,1.818989403545853e+25,9.701276818911187e+24,9.701276818911217e+24,3.09905300438321e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,38,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,4.411629933616117e+51,9.094947017729263e+25,4.850638409455593e+25,4.850638409455609e+25,3.187597375937016e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,39,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,1.1029074834040289e+53,4.547473508864631e+26,2.4253192047277962e+26,2.425319204727804e+26,3.2584328731800615e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,40,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,2.757268708510072e+54,2.2737367544323154e+27,1.2126596023638981e+27,1.212659602363902e+27,3.1734302764884077e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,41,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,6.893171771275178e+55,1.1368683772161579e+28,6.063298011819488e+27,6.06329801181951e+27,3.626777458843894e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,42,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,1.723292942818794e+57,5.6843418860807885e+28,3.031649005909744e+28,3.031649005909755e+28,3.626777458843895e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,43,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,4.3082323570469846e+58,2.8421709430403944e+29,1.5158245029548716e+29,1.5158245029548774e+29,3.829876996539153e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,44,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,1.077058089261746e+60,1.4210854715201968e+30,7.57912251477436e+29,7.579122514774387e+29,3.528129111963341e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,45,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,2.692645223154364e+61,7.105427357600984e+30,3.789561257387178e+30,3.789561257387193e+30,3.862372922570394e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,46,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,6.7316130578859095e+62,3.552713678800492e+31,1.894780628693589e+31,1.8947806286935964e+31,3.921794044456093e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,47,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,1.682903264471477e+64,1.776356839400246e+32,9.473903143467945e+31,9.47390314346798e+31,3.802951800684697e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,48,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,4.207258161178692e+65,8.881784197001228e+32,4.736951571733972e+32,4.7369515717339904e+32,3.955069872712085e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.2,49,True,True,0.6666666666666669,0.47428009097131657,1.634299176182061,True,True,1.0518145402946728e+67,4.440892098500614e+33,2.3684757858669855e+33,2.3684757858669948e+33,3.89422264390113e-15,1.1102230246251565e-16,6.938893903907228e-18
0.2,0.3,2,True,True,0.684978303708157,0.3695007924327774,1.6789036135458932,True,True,14.333333333333336,4.185047396607826,3.424891518540785,3.424891518540785,0.0,0.0,1.1102230246251565e-16
0.2,0.3,3,True,True,0.6182306789456563,0.3695007924327774,1.6789036135458932,True,True,236.5555555555556,15.305326222825594,15.455766973641408,15.455766973641406,1.1493165253006773e-16,1.1102230246251565e-16,2.7755575615628914e-17
0.2,0.3,4,True,True,0.6017932764347054,0.3695007924327774,1.6789036135458932,True,True,3940.25925925926,52.38023638420332,75.22415955433817,75.22415955433816,1.889134395039242e-16,6.938893903907228e-18,1.1102230246251565e-16
0.2,0.3,5,True,True,0.5974321562405773,0.3695007924327774,1.6789036135458932,True,True,65668.65432098767,175.86908541171684,373.39509765036087,373.39509765036075,3.044679441080128e-16,1.1102230246251565e-16,1.1102230246251565e-16
0.2,0.3,6,True,True,0.5962265268192292,0.3695007924327774,1.6789036135458932,True,True,1094475.2386831278,587.4144484094521,1863.207896310091,1863.2078963100905,2.440668868927879e-16,1.1102230246251565e-16,1.1102230246251565e-16
0.2,0.3,7,True,True,0.5958844433664721,0.3695007924327774,1.6789036135458932,True,True,18241251.644718796,1959.171980839952,9310.694427601124,9310.694427601124,0.0,0.0,1.1102230246251565e-16
0.2,0.3,8,True,True,0.5957856590588879,0.3695007924327774,1.6789036135458932,True,True,304020858.41198,6531.656021765217,46545.754613975616,46545.7546139756,3.126367882324023e-16,6.938893903907228e-18,2.220446049250313e-16
0.2,0.3,9,True,True,0.5957567848855979,0.3695007924327774,1.6789036135458932,True,True,5067014304.533,21773.24194821446,232717.49409593668,232717.4940959366,3.7518232872603637e-16,1.6940658945086007e-21,5.551115123125783e-17
0.2,0.3,10,True,True,0.5957482742364912,0.3695007924327774,1.6789036135458932,True,True,84450238406.54999,72578.50997481767,1163570.8481181469,1163570.8481181464,4.002002010112727e-16,1.1102230246251565e-16,5.551115123125783e-17
0.2,0.3,11,True,True,0.5957457513071202,0.3695007924327774,1.6789036135458932,True,True,1407503973440.1667,241929.39112707443,5817829.602608595,5817829.602608592,4.802422749875107e-16,1.1102230246251565e-16,5.551115123125783e-17
0.2,0.3,12,True,True,0.5957450004764512,0.3695007924327774,1.6789036135458932,True,True,23458399557333.777,806432.3201201354,29089111.35138922,29089111.3513892,7.683886083960429e-16,4.336808689942018e-19,1.1102230246251565e-16
0.2,0.3,13,True,True,0.5957447764364378,0.3695007924327774,1.6789036135458932,True,True,390973325955560.75,2688108.7446426637,145445502.05967715,145445502.0596771,4.09807411926252e-16,1.1102230246251565e-16,1.1102230246251565e-16
0.2,0.3,14,True,True,0.5957447094662315,0.3695007924327774,1.6789036135458932,True,True,6516222099259341.0,8960363.48941481,727227428.5476457,727227428.5476453,4.917689495933434e-16,4.336808689942018e-19,1.1102230246251565e-16
0.2,0.3,15,True,True,0.5957446894235257,0.3695007924327774,1.6789036135458932,True,True,1.0860370165432237e+17,29867879.302897766,3636137020.4072604,3636137020.407258,6.556919548506424e-16,6.617444900424222e-24,1.734723475976807e-18
0.2,0.3,16,True,True,0.5957446834203847,0.3695007924327774,1.6789036135458932,True,True,1.8100616942387062e+18,99559598.67955816,18180684918.83498,18180684918.834965,8.392857106660533e-16,6.938893903907228e-18,1.1102230246251565e-16
0.2,0.3,17,True,True,0.5957446816213766,0.3695007924327774,1.6789036135458932,True,True,3.0167694903978435e+19,331865329.93401533,90903424319.66806,90903424319.66798,8.392857132004976e-16,4.336808689942018e-19,5.551115123125783e-17
0.2,0.3,18,True,True,0.5957446810820609,0.3695007924327774,1.6789036135458932,True,True,5.0279491506630735e+20,1106217767.4481547,454517121186.8751,454517121186.87463,1.0742857138691662e-15,4.336808689942018e-19,2.7755575615628914e-17
0.2,0.3,19,True,True,0.5957446809203436,0.3695007924327774,1.6789036135458932,True,True,8.379915251105123e+21,3687392559.1614733,2272585605317.473,2272585605317.4707,1.0742857141607854e-15,4.336808689942018e-19,1.1102230246251565e-16
0.2,0.3,20,True,True,0.5957446808718438,0.3695007924327774,1.6789036135458932,True,True,1.3966525418508538e+23,12291308531.538883,11362928025662.307,11362928025662.293,1.2031999999580327e-15,4.336808689942018e-19,1.734723475976807e-18
0.2,0.3,21,True,True,0.595744680857297,0.3695007924327774,1.6789036135458932,True,True,2.3277542364180896e+24,40971028439.46337,56814640126924.234,56814640126924.164,1.2375771428441958e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,22,True,True,0.5957446808529336,0.3695007924327774,1.6789036135458932,True,True,3.8795903940301495e+25,136570094799.21149,284073200632540.6,284073200632540.2,1.540095999995168e-15,4.336808689942018e-19,1.1102230246251565e-16
0.2,0.3,23,True,True,0.5957446808516248,0.3695007924327774,1.6789036135458932,True,True,6.46598399005025e+26,455233649331.70526,1420366003159582.2,1420366003159580.2,1.4080877714272474e-15,4.336808689942018e-19,1.1102230246251565e-16
0.2,0.3,24,True,True,0.5957446808512321,0.3695007924327774,1.6789036135458932,True,True,1.0776639983417085e+28,1517445497773.3516,7101830015793229.0,7101830015793221.0,1.1264702171425402e-15,4.336808689942018e-19,1.1102230246251565e-16
0.2,0.3,25,True,True,0.5957446808511142,0.3695007924327774,1.6789036135458932,True,True,1.7961066639028474e+29,5058151659245.505,3.5509150078959124e+16,3.550915007895907e+16,1.4644112822855924e-15,4.336808689942018e-19,1.1102230246251565e-16
0.2,0.3,26,True,True,0.595744680851079,0.3695007924327774,1.6789036135458932,True,True,2.9935111065047454e+30,16860505530819.348,1.775457503947851e+17,1.7754575039478486e+17,1.2616466431999696e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,27,True,True,0.5957446808510684,0.3695007924327774,1.6789036135458932,True,True,4.98918517750791e+31,56201685102732.16,8.877287519739098e+17,8.877287519739084e+17,1.586070065737133e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,28,True,True,0.5957446808510652,0.3695007924327774,1.6789036135458932,True,True,8.31530862917985e+32,187338950342441.53,4.438643759869525e+18,4.4386437598695183e+18,1.4995571530605703e-15,4.336808689942018e-19,1.734723475976807e-18
0.2,0.3,29,True,True,0.5957446808510644,0.3695007924327774,1.6789036135458932,True,True,1.385884771529975e+34,624463167808139.4,2.2193218799347593e+19,2.2193218799347556e+19,1.6610479233901728e-15,4.336808689942018e-19,1.1102230246251565e-16
0.2,0.3,30,True,True,0.5957446808510639,0.3695007924327774,1.6789036135458932,True,True,2.3098079525499585e+35,2081543892693799.5,1.1096609399673789e+20,1.1096609399673769e+20,1.7717844516161856e-15,4.336808689942018e-19,1.3877787807814457e-17
0.2,0.3,31,True,True,0.5957446808510639,0.3695007924327774,1.6789036135458932,True,True,3.8496799209165976e+36,6938479642312665.0,5.548304699836895e+20,5.5483046998368846e+20,1.8899034150572646e-15,4.336808689942018e-19,1.1102230246251565e-16
0.2,0.3,32,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,6.416133201527662e+37,2.312826547437555e+16,2.774152349918447e+21,2.774152349918442e+21,1.889903415057265e-15,4.336808689942018e-19,2.7755575615628914e-17
0.2,0.3,33,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,1.0693555335879438e+39,7.709421824791851e+16,1.3870761749592236e+22,1.3870761749592209e+22,1.9654995516595556e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,34,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,1.7822592226465733e+40,2.5698072749306176e+17,6.935380874796117e+22,6.935380874796104e+22,1.9352610970186395e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,35,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,2.9704320377442886e+41,8.566024249768724e+17,3.467690437398059e+23,3.4676904373980515e+23,2.1287872067205038e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,36,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,4.9507200629071474e+42,2.855341416589575e+18,1.7338452186990292e+24,1.733845218699026e+24,1.857850653137894e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,37,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,8.251200104845247e+43,9.51780472196525e+18,8.669226093495147e+24,8.669226093495127e+24,2.2294207837654734e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,38,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,1.3752000174742079e+45,3.1726015739884167e+19,4.334613046747573e+25,4.334613046747564e+25,2.179878099681796e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,39,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,2.2920000291236795e+46,1.0575338579961389e+20,2.1673065233737864e+26,2.167306523373782e+26,2.0609756578809707e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,40,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,3.8200000485394666e+47,3.5251128599871304e+20,1.0836532616868933e+27,1.0836532616868908e+27,2.282926882575845e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,41,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,6.366666747565778e+48,1.17503761999571e+21,5.418266308434467e+27,5.418266308434453e+27,2.4351220080809014e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,42,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,1.0611111245942963e+50,3.916792066652367e+21,2.709133154217233e+28,2.7091331542172265e+28,2.435122008080902e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,43,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,1.768518540990494e+51,1.3055973555507892e+22,1.3545665771086164e+29,1.3545665771086134e+29,2.207843953993351e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,44,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,2.947530901650823e+52,4.351991185169297e+22,6.772832885543083e+29,6.772832885543067e+29,2.493564936274843e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,45,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,4.912551502751372e+53,1.450663728389766e+23,3.3864164427715406e+30,3.3864164427715327e+30,2.327327273856521e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,46,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,8.187585837918954e+54,4.83554576129922e+23,1.6932082213857705e+31,1.6932082213857664e+31,2.39382233882385e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,47,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,1.364597639653159e+56,1.61184858709974e+24,8.466041106928853e+31,8.466041106928832e+31,2.55341049474544e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,48,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,2.2743293994219317e+57,5.3728286236658e+24,4.2330205534644264e+32,4.2330205534644156e+32,2.5534104947454402e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.3,49,True,True,0.5957446808510638,0.3695007924327774,1.6789036135458932,True,True,3.790548999036553e+58,1.7909428745552668e+25,2.1165102767322133e+33,2.1165102767322076e+33,2.723637861061803e-15,4.336808689942018e-19,3.469446951953614e-18
0.2,0.4,2,True,True,0.6555802888214836,0.2756676980775449,1.8776077167561291,True,True,11.0,3.355805593171314,3.277901444107418,3.277901444107418,0.0,0.0,1.1102230246251565e-16
0.2,0.4,3,True,True,0.5647339818645589,0.2756676980775449,1.8776077167561291,True,True,135.99999999999994,9.632854006835174,14.11834954661397,14.11834954661397,0.0,0.0,1.1102230246251565e-16
0.2,0.4,4,True,True,0.5369422604360794,0.2756676980775449,1.8776077167561291,True,True,1698.499999999999,25.306259166422215,67.1177825545099,67.11778255450992,2.1173009855712402e-16,8.673617379884035e-19,1.1102230246251565e-16
0.2,0.4,5,True,True,0.5274386624759497,0.2756676980775449,1.8776077167561291,True,True,21229.749999999985,64.40104303417245,329.6491640474684,329.6491640474685,3.4487221604252413e-16,0.0,6.938893903907228e-18
0.2,0.4,6,True,True,0.5239454940973977,0.2756676980775449,1.8776077167561291,True,True,265370.37499999977,162.07510314844743,1637.3296690543666,1637.3296690543673,4.166057937028969e-16,6.776263578034403e-21,2.7755575615628914e-17
0.2,0.4,7,True,True,0.522607472935649,0.2756676980775449,1.8776077167561291,True,True,3317128.1874999963,406.2249680577013,8165.741764619506,8165.741764619513,7.796551857658636e-16,1.3877787807814457e-17,1.3877787807814457e-17
0.2,0.4,8,True,True,0.5220837073687766,0.2756676980775449,1.8776077167561291,True,True,41464100.84374994,1016.5812173585192,40787.789638185626,40787.789638185655,7.135427223417522e-16,1.1102230246251565e-16,2.7755575615628914e-17
0.2,0.4,9,True,True,0.5218764223326892,0.2756676980775449,1.8776077167561291,True,True,518301259.0468742,2542.462480349706,203857.97747370647,203857.97747370662,7.138261356607319e-16,5.421010862427522e-20,2.7755575615628914e-17
0.2,0.4,10,True,True,0.5217939415437187,0.2756676980775449,1.8776077167561291,True,True,6478765736.585926,6357.160927009482,1019128.7920775743,1019128.7920775751,7.996116478343139e-16,1.1102230246251565e-16,1.1102230246251565e-16
0.2,0.4,11,True,True,0.5217610340902941,0.2756676980775449,1.8776077167561291,True,True,80984571705.82407,15893.904682121722,5095322.598538021,5095322.598538025,9.13899519220528e-16,1.1102230246251565e-16,2.7755575615628914e-17
0.2,0.4,12,True,True,0.521747887794262,0.2756676980775449,1.8776077167561291,True,True,1012307146321.3005,39735.76288790924,25475971.08370416,25475971.08370418,8.77365644564924e-16,1.1102230246251565e-16,1.1102230246251565e-16
0.2,0.4,13,True,True,0.5217426325668256,0.2756676980775449,1.8776077167561291,True,True,12653839329014.756,99340.40781113674,127378572.40400994,127378572.40401009,1.1698326423839355e-15,8.673617379884035e-19,1.3877787807814457e-17
0.2,0.4,14,True,True,0.5217405311266585,0.2756676980775449,1.8776077167561291,True,True,158172991612682.9,248352.019823536,636890296.7854706,636890296.7854713,1.1230438600097131e-15,5.421010862427522e-20,4.163336342344337e-17
0.2,0.4,15,True,True,0.5217396906795703,0.2756676980775449,1.8776077167561291,True,True,1977162395158534.2,620881.0497066892,3184446354.2454176,3184446354.2454214,1.1979153803421258e-15,1.3877787807814457e-17,2.7755575615628914e-17
