seed,method,regime,epsilon,leaf_accuracy,macro_f1,path_accuracy,wrong_parent_rate,nll,ece,wrong_branch_mass_mean,catastrophic_wrong_branch
23,hard_map,corrupted,0.1,0.5242622020431328,0.5177253693840743,0.5242622020431328,0.2383654937570942,7.373183727264404,0.1319468012502444,0.2383654973005599,0.2383654937570942
23,posterior_finite,corrupted,0.2,0.5770431328036323,0.5705720800623182,0.5770431328036323,0.200766174801362,1.5816025170354318,0.0307320165907836,0.2680042674521358,0.2251702610669693
23,map_finite_matched,corrupted,0.2,0.577894438138479,0.5719780090193127,0.577894438138479,0.195516458569807,1.5861853819172056,0.0360237221442781,0.2612732578928866,0.2217650397275823
23,hard_map,corrupted,0.2,0.5173098751418842,0.5114169993902978,0.5173098751418842,0.2488649262202043,7.650743007659912,0.1374704592779837,0.2488649297721269,0.2488649262202043
23,posterior_finite,corrupted,0.3,0.5756242905788876,0.5692519407017613,0.5756242905788876,0.2027525539160045,1.583743178071661,0.0293521319285657,0.2700275017681569,0.2270147559591373
23,map_finite_matched,corrupted,0.3,0.5763337116912599,0.5704776770611938,0.5763337116912599,0.1986379114642451,1.5904116028176245,0.0351129329888857,0.2639987868269126,0.2254540295119182
23,hard_map,corrupted,0.3,0.4937570942111237,0.4895819686543843,0.4937570942111237,0.2829171396140749,8.555468559265137,0.1546778949231298,0.2829171430053153,0.2829171396140749
23,posterior_finite,corrupted,0.4,0.5756242905788876,0.5693178205284541,0.5756242905788876,0.2037457434733257,1.585996673447534,0.0307985267960622,0.2721325539214896,0.2285754824063564
23,map_finite_matched,corrupted,0.4,0.5736379114642451,0.5679869610974344,0.5736379114642451,0.2051645856980703,1.595509732857833,0.0322132640052749,0.2705812982102334,0.2342508513053348
23,hard_map,corrupted,0.4,0.4011066969353008,0.3971792926202729,0.4011066969353008,0.4229568671963677,12.270328521728516,0.2177935195928196,0.4229568696488858,0.4229568671963677
37,posterior_finite,exact,0.0,0.6064131668558457,0.5984151978770083,0.6064131668558457,0.1574914869466515,1.4715425693771285,0.0365585346274086,0.2331527051273317,0.1813280363223609
37,map_finite_matched,exact,0.0,0.6064131668558457,0.5984151978770083,0.6064131668558457,0.1574914869466515,1.4715425693771285,0.0365585346274086,0.2331527051273317,0.1813280363223609
37,hard_map,exact,0.0,0.6875709421112373,0.6740606395921579,0.6875709421112373,0.0,1.045951008796692,0.0276919176778782,5.2517713401699175e-09,0.0
37,posterior_finite,predicted,0.0,0.5794551645856981,0.5715026162963712,0.5794551645856981,0.1969353007945516,1.5760483256967972,0.0334858879934828,0.2643883678367252,0.2209137343927355
37,map_finite_matched,predicted,0.0,0.5786038592508513,0.5709030426106676,0.5786038592508513,0.1946651532349602,1.580629517607546,0.0366501622495058,0.2596519201167653,0.2183598183881952
